id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
518,u,0.0,0.0,5.4,176,109.0,0,0.0,-1,1.0,0.0,598,228.0,1,0,1.0,449.0,215.0,0,6,0.0,739.0,324.0,0.0,0.2,0.0,1029,0,8952,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,433.0,199.0,0.5,427.0,205.0,4.0,390.0,196.0,1.0,440.0,203.0,,,,17,,João Pedro,Ferreira da Silva,Jota,has joined Besiktas on loan for the rest of the season.,,11,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,24.55,2,1,0
519,d,75.0,75.0,5.0,257,159.0,0,0.0,0,0.0,0.0,686,290.0,8,0,1.1,399.0,182.0,0,40,1.0,289.0,133.0,0.2,1.6,0.0,1246,8,1338,44,0.4,0.8,0.34,0.21,0.55,3.21,0.13,0.08,0.21,1.18,39.2,365.0,163.0,76.9,213.0,135.0,7.0,370.0,188.0,12.4,341.0,164.0,3.0,,,17,,Nicolás,Domínguez,Dominguez,Knee injury - 75% chance of playing,,244,0,0,1,4,0,0,0,1,0,0,4,25,,,,0.0,0.37,1.48,1.48,9.22,9,7,9
520,u,0.0,0.0,5.0,255,158.0,0,0.0,0,0.0,0.0,759,336.0,0,0,0.0,730.0,316.0,0,0,0.0,711.0,305.0,0.0,0.0,0.0,0,0,115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,316.0,0.0,728.0,316.0,0.0,722.0,314.0,0.0,731.0,316.0,,,,17,,Lewis,O'Brien,O'Brien,Has joined Wrexham permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
521,n,0.0,0.0,4.9,303,187.0,0,0.0,-1,1.0,0.1,547,198.0,47,0,3.6,105.0,45.0,2,188,4.8,26.0,13.0,1.0,9.6,0.0,6948,40,9566,145,0.0,0.0,0.78,1.07,1.85,12.8,0.08,0.11,0.19,1.33,233.0,136.0,52.0,78.6,208.0,133.0,77.0,194.0,112.0,38.9,183.0,94.0,,,,17,,Ibrahim,Sangaré,Sangaré,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,864,2,2,3,13,0,0,0,2,0,0,11,106,,,,0.0,0.31,1.35,1.15,11.04,27,39,40
522,i,0.0,0.0,4.7,374,232.0,0,0.0,-3,3.0,0.1,516,181.0,15,0,1.4,369.0,166.0,0,67,0.7,322.0,149.0,0.1,3.2,0.0,8897,17,17222,185,0.0,0.0,0.07,0.17,0.24,3.48,0.02,0.05,0.07,1.05,64.2,319.0,145.0,27.0,326.0,178.0,25.0,308.0,164.0,11.5,348.0,167.0,,,,17,,Ryan,Yates,Yates,Hamstring injury - Expected back 17 Jan,,299,0,1,0,5,0,0,0,1,0,0,1,33,,,,0.0,0.0,1.51,0.3,9.93,7,15,11
523,u,0.0,0.0,4.5,456,276.0,0,0.0,0,0.0,0.1,560,204.0,0,0,0.0,679.0,279.0,0,0,0.0,642.0,258.0,0.0,0.0,0.0,1896,0,16161,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,276.0,0.0,670.0,275.0,0.0,656.0,272.0,0.0,678.0,277.0,,,,17,,Eric,da Silva Moreira,Da Silva Moreira,has joined Rio Ave on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
524,u,0.0,0.0,4.5,436,261.0,0,0.0,0,0.0,0.0,668,278.0,0,0,0.0,664.0,266.0,0,0,0.0,626.0,244.0,0.0,0.0,0.0,245,0,5585,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,262.0,0.0,654.0,261.0,0.0,640.0,258.0,0.0,662.0,263.0,,,,17,,Marko,Stamenić,Stamenic,Has joined Swansea City permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
525,i,0.0,0.0,7.2,29,11.0,0,0.0,-3,3.0,5.0,78,14.0,25,0,3.1,171.0,15.0,3,85,0.0,763.0,81.0,0.0,3.5,0.0,2132744,25,3345700,3796,0.0,0.0,2.81,0.11,2.92,7.84,0.47,0.02,0.49,1.31,77.6,304.0,29.0,49.6,270.0,30.0,179.0,75.0,24.0,29.8,240.0,26.0,,,1.0,17,,Chris,Wood,Wood,Knee injury - Unknown return date,,538,2,0,1,8,0,0,0,0,0,0,7,14,,,,0.0,0.17,1.34,1.17,2.34,1,6,7
526,a,,,5.8,112,31.0,0,0.0,-2,2.0,1.2,170,24.0,31,0,2.1,280.0,27.0,3,116,2.8,134.0,12.0,0.5,5.3,0.0,235902,2905,195719,5799,2.3,2.8,2.64,0.5,3.14,12.7,0.32,0.06,0.38,1.53,100.2,270.0,25.0,83.2,201.0,20.0,273.0,38.0,15.0,45.1,150.0,20.0,,,3.0,17,,Igor Jesus,Maciel da Cruz,Igor Jesus,,,749,1,1,3,15,0,0,0,0,0,0,8,46,,,,0.0,0.36,1.8,0.96,5.53,12,16,18
527,d,50.0,50.0,5.2,210,45.0,0,0.0,-3,3.0,0.3,320,52.0,4,0,1.0,445.0,51.0,0,19,0.0,724.0,74.0,0.0,0.8,0.0,26580,42,85456,295,-0.2,0.0,0.19,0.02,0.21,1.59,0.13,0.01,0.14,1.08,11.8,413.0,44.0,25.7,329.0,37.0,39.0,276.0,44.0,7.7,381.0,45.0,,,,17,,Taiwo,Awoniyi,Awoniyi,Lack of match fitness - 50% chance of playing,,133,0,0,0,1,0,0,0,0,0,0,1,9,,,,0.0,0.0,0.68,0.68,6.09,1,2,6
675,a,100.0,100.0,4.0,628,43.0,0,0.0,0,0.0,1.2,167,22.0,0,0,0.0,529.0,59.0,0,0,0.0,473.0,54.0,0.0,0.0,0.0,26754,119,88622,442,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,59.0,0.0,509.0,47.0,0.0,476.0,32.0,0.0,523.0,59.0,,,,17,,Angus,Gunn,Gunn,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
693,a,,,5.4,175,108.0,0,0.0,-1,1.0,0.1,539,194.0,31,0,2.8,198.0,87.0,1,111,3.0,122.0,56.0,0.6,5.7,0.0,10233,282,6491,185,2.5,3.0,1.19,1.55,2.74,7.87,0.23,0.3,0.53,1.5,111.8,251.0,108.0,191.0,80.0,59.0,137.0,109.0,65.0,43.6,160.0,82.0,,,,17,,Omari,Hutchinson,Hutchinson,,,472,0,4,2,6,0,0,0,0,0,0,3,43,,,,0.0,0.38,1.14,0.57,8.2,10,3,30
696,a,,,6.0,89,27.0,0,0.0,0,0.0,0.1,418,61.0,7,0,1.0,452.0,52.0,0,17,0.2,406.0,46.0,0.0,1.2,0.0,14126,208,14125,244,-0.3,0.2,0.35,0.02,0.37,1.57,0.39,0.02,0.41,1.74,3.8,441.0,49.0,17.7,349.0,42.0,22.0,316.0,48.0,4.3,405.0,47.0,,,,17,,Arnaud,Kalimuendo,Kalimuendo,,,81,0,0,0,3,0,0,0,0,0,0,0,5,,,,0.0,0.0,3.33,0.0,5.56,1,1,3
699,a,100.0,100.0,4.9,311,190.0,0,0.0,-1,1.0,0.0,593,225.0,8,0,1.6,341.0,156.0,0,43,0.2,395.0,187.0,0.0,1.6,0.0,13555,157,13564,51,-0.3,0.2,0.02,0.48,0.5,2.29,0.01,0.23,0.24,1.08,27.8,387.0,176.0,47.1,278.0,159.0,10.0,353.0,180.0,8.5,371.0,176.0,1.0,,,17,,Douglas Luiz,Soares de Paulo,Douglas Luiz,,,190,0,1,0,5,0,0,0,1,0,0,4,19,,,,0.0,0.0,2.37,1.89,9.0,4,5,10
716,a,,,4.5,438,91.0,0,0.0,0,0.0,0.2,369,136.0,35,0,3.2,145.0,54.0,0,126,3.8,68.0,24.0,0.8,7.8,0.0,41465,467,20699,558,3.3,3.8,1.26,0.39,1.65,12.01,0.14,0.04,0.18,1.3,184.8,179.0,75.0,101.8,172.0,41.0,88.0,178.0,37.0,37.5,192.0,65.0,,,,17,,Nicolò,Savona,Savona,,,834,2,0,3,14,0,0,0,2,0,0,9,60,,,,0.0,0.32,1.51,0.97,5.18,17,31,25
550,a,,,4.8,346,217.0,0,0.0,-2,2.0,0.0,646,266.0,0,0,0.0,707.0,300.0,0,0,0.0,678.0,284.0,0.0,0.0,0.0,739,14,2303,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,300.0,0.0,702.0,299.0,0.0,689.0,296.0,0.0,708.0,300.0,,,,17,,Ian,Poveda-Ocampo,Poveda,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
729,u,0.0,0.0,4.5,455,94.0,0,0.0,0,0.0,0.0,764,254.0,0,0,0.0,678.0,245.0,0,0,0.0,641.0,239.0,0.0,0.0,0.0,25,0,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,246.0,0.0,669.0,246.0,0.0,655.0,245.0,0.0,677.0,246.0,,,,17,,Luis Eduardo,Soares da Silva,Cuiabano,has joined Botafogo on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
734,a,100.0,100.0,5.9,102,67.0,0,0.0,-1,1.0,0.0,693,295.0,5,0,1.2,395.0,180.0,0,27,0.0,753.0,336.0,0.0,0.8,0.0,2902,35,2794,17,-0.5,0.0,0.13,0.27,0.4,3.23,0.07,0.14,0.21,1.69,30.2,383.0,172.0,73.7,221.0,139.0,49.0,260.0,140.0,15.3,324.0,156.0,,,,17,,Dilane,Bakwa,Bakwa,,,172,0,0,0,4,0,0,0,0,0,0,2,13,,,,0.0,0.0,2.09,1.05,6.8,0,2,11
528,a,,,4.2,612,36.0,0,0.0,-3,3.0,0.2,378,57.0,0,0,0.0,585.0,80.0,0,0,0.0,530.0,75.0,0.0,0.0,0.0,8761,108,28855,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,80.0,0.0,567.0,70.0,0.0,537.0,56.0,0.0,579.0,80.0,,,,17,,Anthony,Patterson,Patterson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
529,a,,,3.9,695,66.0,0,0.0,-1,1.0,0.4,279,36.0,0,0,0.0,485.0,33.0,0,0,0.0,428.0,28.0,0.0,0.0,0.0,14423,197,27217,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,33.0,0.0,464.0,20.0,0.0,430.0,5.0,0.0,479.0,33.0,,,,17,,Simon,Moore,Moore,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
530,a,,,3.9,724,82.0,0,0.0,-1,1.0,0.1,417,65.0,0,0,0.0,506.0,49.0,0,0,0.0,450.0,44.0,0.0,0.0,0.0,6613,91,9517,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,49.0,0.0,485.0,36.0,0.0,452.0,21.0,0.0,500.0,49.0,,,,17,,Blondy,Nna Noukeu,Nna Noukeu,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
531,a,100.0,100.0,4.6,384,69.0,0,0.0,1,-1.0,3.7,95,35.0,75,9,5.0,22.0,11.0,7,228,4.3,42.0,16.0,0.9,16.3,0.0,897354,26822,693398,1713,4.3,4.3,1.33,0.39,1.72,15.84,0.11,0.03,0.14,1.27,381.8,28.0,13.0,71.6,226.0,62.0,238.0,51.0,3.0,69.2,58.0,10.0,,,,17,,Daniel,Ballard,Ballard,,,1119,2,1,4,12,0,0,0,2,0,0,12,147,,,,0.0,0.32,0.97,0.97,10.86,19,116,30
532,a,,,4.5,430,88.0,0,0.0,0,0.0,0.3,301,111.0,56,10,3.3,132.0,50.0,4,221,2.5,149.0,56.0,0.6,12.4,0.0,57829,1189,50952,205,2.5,2.5,0.55,0.82,1.37,20.07,0.04,0.05,0.09,1.31,248.8,122.0,53.0,189.4,83.0,21.0,66.0,218.0,58.0,50.5,122.0,44.0,2.0,,,17,,Trai,Hume,Hume,,,1381,0,1,5,15,0,0,0,3,0,0,15,133,,,,0.0,0.33,0.98,0.98,6.91,37,69,46
533,i,0.0,0.0,4.0,636,165.0,0,0.0,0,0.0,0.0,740,249.0,0,0,0.0,534.0,198.0,0,0,0.0,478.0,183.0,0.0,0.0,0.0,489,4,675,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,200.0,0.0,514.0,200.0,0.0,482.0,191.0,0.0,528.0,200.0,,,,17,,Aji,Alese,Alese,Shoulder injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
534,a,,,3.9,708,207.0,0,0.0,-1,1.0,0.4,276,105.0,0,0,0.0,495.0,178.0,0,0,0.0,439.0,163.0,0.0,0.0,0.0,34380,215,49818,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,181.0,0.0,474.0,180.0,0.0,441.0,170.0,0.0,489.0,180.0,,,,17,,Joe,Anderson,Anderson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
535,a,100.0,100.0,4.0,646,169.0,0,0.0,0,0.0,0.0,661,227.0,0,0,0.0,543.0,202.0,0,0,0.0,487.0,187.0,0.0,0.0,0.0,1189,119,2403,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,204.0,0.0,524.0,204.0,0.0,492.0,195.0,0.0,537.0,204.0,,,,17,,Dennis,Cirkin,Cirkin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
536,a,100.0,100.0,4.0,654,172.0,0,0.0,0,0.0,0.0,723,245.0,0,0,0.0,550.0,204.0,0,0,0.0,494.0,189.0,0.0,0.0,0.0,573,51,618,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,206.0,0.0,531.0,206.0,0.0,499.0,197.0,0.0,544.0,206.0,,,,17,,Leo Fuhr,Hjelde,Hjelde,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
537,u,0.0,0.0,4.0,656,173.0,0,0.0,0,0.0,0.1,505,182.0,0,0,0.0,552.0,205.0,0,0,0.0,496.0,190.0,0.0,0.0,0.0,1038,0,15502,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,207.0,0.0,533.0,207.0,0.0,501.0,198.0,0.0,546.0,207.0,,,,17,,Niall,Huggins,Huggins,has joined Wycombe Wanderers on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
538,a,,,3.9,729,219.0,0,0.0,-1,1.0,0.2,343,125.0,0,0,0.0,511.0,185.0,0,0,0.0,455.0,170.0,0.0,0.0,0.0,18151,62,23654,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,187.0,0.0,490.0,187.0,0.0,457.0,177.0,0.0,505.0,187.0,,,,17,,Zak,Johnson,Johnson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
539,s,0.0,0.0,4.0,632,161.0,0,0.0,0,0.0,0.0,579,209.0,-1,0,-0.5,769.0,255.0,0,-2,-0.2,769.0,255.0,0.0,-0.2,0.0,4358,34,5309,113,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,6.52,4.0,438.0,159.0,0.4,428.0,159.0,0.0,480.0,189.0,0.4,449.0,159.0,,,,17,,Luke,O'Nien,O'Nien,Suspended until 01 Jan,,4,0,0,0,0,0,0,0,0,1,0,0,2,,,,0.0,0.0,0.0,0.0,45.0,2,0,0
540,a,,,3.9,717,214.0,0,0.0,-1,1.0,0.4,285,107.0,0,0,0.0,501.0,182.0,0,0,0.0,445.0,167.0,0.0,0.0,0.0,46767,54,37308,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,184.0,0.0,480.0,184.0,0.0,447.0,174.0,0.0,495.0,184.0,,,,17,,Timothée,Pembélé,Pembele,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
541,n,0.0,0.0,3.9,710,209.0,0,0.0,-1,1.0,3.1,102,39.0,37,0,3.1,153.0,57.0,3,135,3.2,103.0,37.0,0.8,9.5,0.0,460012,350,874645,11351,0.0,0.0,0.1,0.08,0.18,14.0,0.01,0.01,0.02,1.23,186.4,178.0,74.0,33.9,304.0,98.0,25.0,305.0,98.0,24.7,266.0,91.0,,,,17,,Reinildo,Mandava,Reinildo,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,1022,0,1,3,12,0,0,0,4,1,0,12,111,,,,0.0,0.26,1.06,1.06,8.1,24,68,45
542,u,0.0,0.0,4.0,667,182.0,0,0.0,0,0.0,0.1,473,173.0,2,0,1.0,406.0,147.0,0,11,0.0,505.0,197.0,0.0,0.5,0.0,3016,0,24134,60,0.0,0.0,0.0,0.01,0.01,1.33,0.0,0.01,0.01,0.9,33.6,376.0,142.0,2.4,408.0,148.0,0.0,510.0,205.0,3.6,412.0,148.0,,,,17,,Jenson,Seelt,Seelt,has joined Wolfsburg on loan for the rest of the season.,,133,0,0,0,2,0,0,0,0,0,0,1,18,,,,0.0,0.0,1.35,0.68,8.12,4,8,6
543,a,,,4.9,332,205.0,0,0.0,-6,6.0,0.4,268,92.0,19,3,1.9,297.0,135.0,0,46,0.8,312.0,145.0,0.2,3.9,0.0,79354,347,212534,325,0.8,0.8,0.14,0.29,0.43,4.92,0.03,0.07,0.1,1.17,32.2,377.0,167.0,82.9,202.0,132.0,16.0,334.0,175.0,13.1,336.0,162.0,,,,17,,Simon,Adingra,Adingra,,,378,0,1,3,5,0,0,0,1,0,0,5,24,,,,0.0,0.71,1.19,1.19,5.71,7,7,10
544,i,0.0,100.0,5.3,204,125.0,0,0.0,-2,2.0,0.0,607,235.0,13,1,2.6,220.0,96.0,0,28,0.2,401.0,192.0,0.0,2.5,0.0,6389,46,15830,39,0.0,0.2,0.5,0.08,0.58,4.47,0.12,0.02,0.14,1.08,16.0,408.0,185.0,31.5,314.0,174.0,45.0,263.0,142.0,8.6,369.0,175.0,,,1.0,17,,Habib,Diarra,Diarra,International Duty - Unknown return date,,371,0,1,2,2,0,0,0,1,0,0,4,20,,,,0.0,0.49,0.49,0.97,4.85,3,7,10
545,u,0.0,0.0,5.4,157,98.0,0,0.0,-1,1.0,0.0,691,293.0,1,0,1.0,448.0,214.0,0,4,0.0,732.0,319.0,0.0,0.2,0.0,462,0,4027,7,0.0,0.0,0.03,0.02,0.05,0.66,0.1,0.07,0.17,2.2,1.8,447.0,207.0,7.3,389.0,193.0,5.0,382.0,192.0,1.4,435.0,200.0,,,,17,,Patrick,Roberts,Roberts,has joined Birmingham City on loan for the rest of the season.,,27,0,0,0,1,0,0,0,0,0,0,0,1,,,,0.0,0.0,3.33,0.0,3.33,0,0,1
546,u,0.0,0.0,4.9,335,208.0,0,0.0,-1,1.0,0.0,676,284.0,0,0,0.0,726.0,313.0,0,0,0.0,706.0,302.0,0.0,0.0,0.0,295,0,3323,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,313.0,0.0,723.0,313.0,0.0,716.0,311.0,0.0,727.0,313.0,,,,17,,Milan,Aleksić,Aleksić,has joined Cracovia on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
547,a,100.0,100.0,4.9,327,202.0,0,0.0,-1,1.0,0.8,209,75.0,60,2,3.8,88.0,39.0,6,210,4.3,45.0,19.0,0.9,12.2,0.0,136522,8088,90534,1787,4.3,4.3,2.22,1.57,3.79,17.59,0.16,0.12,0.28,1.3,272.2,104.0,33.0,329.5,27.0,26.0,101.0,159.0,92.0,70.3,54.0,37.0,3.0,2.0,2.0,17,,Enzo,Le Fée,E.Le Fée,,,1215,2,3,5,14,0,0,0,4,0,0,14,120,,,,0.0,0.37,1.04,1.04,8.89,34,28,58
548,a,100.0,100.0,4.9,323,198.0,0,0.0,-1,1.0,0.0,716,310.0,3,1,0.8,459.0,219.0,0,8,0.5,344.0,159.0,0.1,0.6,0.0,552,41,958,26,0.5,0.5,0.12,0.22,0.34,1.35,0.14,0.25,0.39,1.56,5.6,432.0,198.0,5.5,395.0,197.0,17.0,332.0,173.0,2.6,423.0,194.0,,3.0,,17,,Romaine,Mundle,Mundle,,,78,0,0,0,0,0,0,0,1,0,0,0,7,,,,0.0,0.0,0.0,0.0,8.08,0,2,5
549,a,,,4.8,349,218.0,0,0.0,-2,2.0,0.0,625,251.0,2,0,1.0,435.0,204.0,0,7,0.0,679.0,285.0,0.0,0.4,0.0,1573,31,3782,38,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,9.0,2.0,445.0,206.0,0.0,703.0,300.0,0.0,690.0,297.0,0.2,455.0,210.0,,,,17,,Dan,Neil,Neil,,,2,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,90.0,0,2,0
551,a,,,4.7,380,236.0,0,0.0,-3,3.0,0.0,577,215.0,11,3,1.6,339.0,154.0,0,30,0.5,342.0,158.0,0.1,2.3,0.0,4006,138,7177,50,0.5,0.5,0.32,0.07,0.39,1.82,0.12,0.03,0.15,0.66,9.0,420.0,190.0,27.3,323.0,177.0,17.0,331.0,172.0,5.4,392.0,182.0,,,,17,,Chris,Rigg,Rigg,,,249,0,0,2,0,0,0,0,0,0,0,4,18,,,,0.0,0.72,0.0,1.45,6.51,5,3,10
552,n,0.0,0.0,5.0,279,173.0,0,0.0,0,0.0,0.1,564,208.0,37,0,2.3,249.0,111.0,0,190,1.8,207.0,93.0,0.4,7.4,0.0,7808,6,9457,190,0.0,0.0,0.24,0.75,0.99,20.09,0.02,0.05,0.07,1.28,159.4,208.0,87.0,155.6,107.0,78.0,37.0,279.0,148.0,35.3,212.0,108.0,,,,17,,Noah,Sadiki,Sadiki,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,1414,0,0,5,17,0,0,0,4,0,0,16,118,,,,0.0,0.32,1.08,1.02,7.51,20,50,48
553,n,0.0,0.0,5.0,275,170.0,0,0.0,0,0.0,0.2,387,130.0,51,0,3.2,150.0,68.0,5,148,2.8,131.0,61.0,0.6,10.2,0.0,55473,21,63332,846,0.0,0.0,1.19,0.49,1.67,13.55,0.12,0.05,0.17,1.38,128.4,234.0,102.0,126.7,141.0,99.0,123.0,122.0,72.0,37.3,195.0,99.0,,,,17,,Chemsdine,Talbi,Talbi,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,881,2,2,5,8,0,0,0,0,0,0,9,53,,,,0.0,0.51,0.82,0.92,5.41,7,11,35
554,a,,,4.3,566,325.0,0,0.0,-2,2.0,0.4,264,91.0,0,0,0.0,593.0,221.0,0,0,0.0,546.0,195.0,0.0,0.0,0.0,74459,360,60534,791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,213.0,0.0,577.0,212.0,0.0,553.0,206.0,0.0,588.0,214.0,,,,17,,Abdoullah,Ba,Ba,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
555,u,0.0,0.0,4.5,404,245.0,0,0.0,0,0.0,0.0,621,248.0,0,0,0.0,644.0,251.0,0,0,0.0,605.0,228.0,0.0,0.0,0.0,1291,0,9575,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,247.0,0.0,632.0,246.0,0.0,615.0,242.0,0.0,642.0,248.0,,,,17,,Alan,Browne,Browne,has joined Middlesbrough on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
556,u,0.0,0.0,4.5,425,253.0,0,0.0,0,0.0,0.0,729,317.0,0,0,0.0,655.0,258.0,0,0,0.0,617.0,236.0,0.0,0.0,0.0,0,0,1753,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,254.0,0.0,645.0,253.0,0.0,631.0,250.0,0.0,653.0,255.0,,,,17,,Pierre,Ekwah Elimby,Ekwah,Has joined AS Saint-Etienne permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
557,a,,,4.3,588,334.0,0,0.0,-2,2.0,0.1,538,193.0,0,0,0.0,603.0,227.0,0,0,0.0,557.0,201.0,0.0,0.0,0.0,5420,110,7781,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,220.0,0.0,589.0,219.0,0.0,567.0,214.0,0.0,599.0,221.0,,,,17,,Harrison,Jones,H.Jones,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
558,a,,,4.3,572,328.0,0,0.0,-2,2.0,0.2,350,116.0,0,0,0.0,596.0,223.0,0,0,0.0,549.0,197.0,0.0,0.0,0.0,26008,615,33493,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,215.0,0.0,580.0,214.0,0.0,556.0,208.0,0.0,591.0,216.0,,,,17,,Jay,Matete,Matete,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
